Test Case: Grip Water
Threshold: 0.80
12135,0.29,0.00,0.29,0.46,0.04
12197,0.29,0.01,0.31,0.41,0.03
12257,0.29,0.01,0.33,0.45,0.03
12319,0.29,0.01,0.21,0.42,0.04
12379,0.29,0.01,0.35,0.35,0.06
12440,0.29,0.01,0.28,0.36,0.06
12502,0.29,0.01,0.37,0.34,0.08
12562,0.29,0.01,0.32,0.34,0.09
12624,0.28,0.01,0.31,0.32,0.06
12684,0.29,0.01,0.30,0.35,0.05
12746,0.29,0.01,0.28,0.39,0.07
12807,0.28,0.01,0.35,0.35,0.05
12867,0.28,0.02,0.32,0.40,0.04
12929,0.29,0.01,0.38,0.37,0.06
12989,0.28,0.01,0.41,0.37,0.03
13051,0.28,0.01,0.39,0.42,0.09
13112,0.29,0.01,0.38,0.42,0.05
13173,0.28,0.00,0.33,0.39,0.03
13234,0.28,0.00,0.37,0.42,0.06
13294,0.28,0.01,0.36,0.43,0.07
13356,0.27,0.00,0.47,0.43,0.05
13416,0.26,0.00,0.03,0.47,0.03
13478,0.24,0.00,0.35,0.37,0.06
13539,0.24,0.00,0.30,0.39,0.04
13600,0.24,0.00,0.46,0.44,0.04
13661,0.24,0.00,0.41,0.44,0.05
13721,0.24,0.00,0.48,0.38,0.03
13783,0.25,0.00,0.47,0.42,0.03
13843,0.24,0.00,0.52,0.50,0.03
13905,0.24,0.00,0.48,0.48,0.02
13965,0.25,0.00,0.47,0.48,0.04
14027,0.24,0.01,0.35,0.49,0.05
14088,0.24,0.00,0.43,0.49,0.04
14148,0.25,0.00,0.45,0.48,0.05
14210,0.24,0.00,0.54,0.48,0.05
14270,0.24,0.00,0.48,0.50,0.04
14332,0.25,0.00,0.42,0.48,0.05
14393,0.25,0.00,0.50,0.42,0.05
14454,0.24,0.00,0.50,0.44,0.04

